id,ot,alias,setcode,type,atk,def,level,race,attribute,category
74298287,11,0,7667828,33,1000,200,3,64,2,262144
74311226,11,0,119,33,1800,0,4,262144,2,1180160
74329404,3,0,0,131074,0,0,0,0,0,67109392
74335036,11,24094653,70,2,0,0,0,0,0,268698624
74364659,11,0,191,2097185,500,1500,3,2,2,2101248
74364660,11,74364659,191,2097185,500,1500,3,2,2,2101248
74367458,3,0,82,33,1300,1200,3,4,8,0
74371660,11,0,7667828,8388641,2800,1600,7,64,2,-2147418112
74387963,9,0,175,16777249,1000,0,67371013,8,32,40980
74388798,3,0,4260071,33,2300,1000,5,1,16,33816584
74393852,11,0,241,8388641,-2,-2,4,32768,1,141320
74402414,11,0,0,131074,0,0,0,0,0,71304192
74414885,11,0,0,4,0,0,0,0,0,262156
74416026,3,0,173,1048580,0,0,0,0,0,2147745807
74416224,3,0,0,8388641,2100,600,3,32768,32,-2147483648
74426895,11,0,192,33,2000,200,5,524288,2,262464
74431740,3,0,0,4,0,0,0,0,0,263200
74439492,11,0,36,65538,0,0,0,0,0,8194
74440055,3,0,0,33,1900,400,4,1024,1,786432
74440056,3,0,0,16401,500,500,1,1024,1,0
74458486,3,0,0,4,0,0,0,0,0,8192
74506079,3,0,62,97,-2,0,10,524288,16,1319180
74509280,11,0,35,4129,0,0,2,32,32,536870912
74519184,11,0,0,65538,0,0,0,0,0,328
74530899,3,0,74,33,0,0,10,4,4,20971568
74567889,11,0,309,67108897,500,8,1,16777216,32,512
74576482,3,0,29,33,1900,1200,4,262144,2,1056
74577599,11,0,277479561,4,400,2400,4,1024,1,262144
74578720,11,0,294,33,1000,1000,4,32,32,262148
74580251,3,0,196,2,0,0,0,0,0,512
74582050,11,0,216,4,0,0,0,0,0,3
74583607,11,0,4271,97,2000,1500,6,8,4,263168
74586817,11,0,193,8225,2800,2200,8,1048576,16,108
74591968,3,0,65,33,1900,1600,4,1,1,262146
74593218,3,0,111,8388641,2500,2400,4,1,1,2147491841
74605254,11,0,7209135,16777249,0,0,16842762,8,32,1026
74611888,3,0,0,4,0,0,0,0,0,2048
74615388,11,0,308,8388641,2500,2500,9,4,4,1074012160
74627016,11,0,39,4129,0,0,1,2048,1,537657344
74627017,11,0,39,16401,0,0,1,32,1,0
74637266,3,0,0,17,1600,1400,5,64,2,0
74640994,3,0,237,4,0,0,0,0,0,10240
74641045,11,0,113,33,1000,1000,5,4,1,8227
74644400,11,0,0,4129,400,300,1,1048576,32,262656
74652966,11,0,0,33,500,500,3,16777216,4,262144
74657662,3,0,48,262146,0,0,0,0,0,8704
74659582,11,0,383,97,1500,1500,9,16384,16,786436
74659583,1,0,383,16401,1500,1500,4,4,16,0
74665651,11,0,305,524290,0,0,0,0,0,33620484
74677422,11,0,59,17,2400,2000,7,8192,32,0
74677423,11,74677422,59,17,2400,2000,7,8192,32,0
74677424,11,74677422,59,17,2400,2000,7,8192,32,0
74677425,11,74677422,59,17,2400,2000,7,8192,32,0
74677426,11,74677422,59,17,2400,2000,7,8192,32,0
74677427,11,74677422,59,17,2400,2000,7,8192,32,0
74677428,11,74677422,59,17,2400,2000,7,8192,32,0
74677429,11,74677422,59,17,2400,2000,7,8192,32,0
74677430,11,74677422,59,17,2400,2000,7,8192,32,0
74677431,11,74677422,59,17,2400,2000,7,8192,32,0
74689476,11,0,336,8388641,1000,2800,4,2,16,2147745792
74694807,3,0,70,262146,0,0,0,0,0,268697604
74701381,3,0,0,131076,0,0,0,0,0,1048576
74703140,11,0,0,65,2100,1800,6,512,8,0
74711057,11,0,12296,97,2500,2000,8,1,1,8192
74713516,3,0,65,2097185,100,1000,1,8,32,262400
74715061,3,0,0,33554465,1200,1600,4,16777216,16,262144
74717840,3,0,0,2,0,0,0,0,0,0
74725513,11,0,413,33,2500,2000,8,512,1,33816576
74728028,3,0,115,2,0,0,0,0,0,262144
74730899,3,0,40,33,2100,0,6,4096,16,262168
74733322,1,0,461,524290,0,0,0,0,0,512
74741494,3,0,0,2,0,0,0,0,0,0
74752631,11,0,4157,67108897,1000,5,2,1,1,67117568
74762582,3,0,237,33,800,500,1,2,1,264192
74798297,11,0,217,4,0,0,0,0,0,33816576
74820316,9,0,18546956,67108897,2600,297,4,32,32,5128
74822425,11,0,157,97,2600,3000,10,32,1,0
74823665,11,0,0,33554465,1100,1900,4,128,4,4456448
74825788,11,0,0,2,0,0,0,0,0,24576
74839123,3,0,173,131074,0,0,0,0,0,1032
74841885,3,0,0,33,2200,1600,6,4,1,2150629376
74845897,3,0,0,2,0,0,0,0,0,1310724
74848038,11,0,0,2,0,0,0,0,0,1048
74850403,11,0,8434,131074,0,0,0,0,0,512
74852097,11,0,0,17,2000,0,4,512,8,0
74852810,3,0,0,2,0,0,0,0,0,1073741824
74854609,3,0,0,4,0,0,0,0,0,4096
74860293,11,0,67,8225,2600,2500,8,1,1,3
74875003,11,0,0,33,1100,600,4,4,16,262144
74879881,3,0,0,33,0,0,3,8,32,262176
74889525,11,0,4418,97,3800,3500,10,16,16,16781312
74891384,11,0,320,33,0,2200,4,256,8,1056
74892653,11,0,6684835,8225,3000,2500,10,1,8,262146
74906081,11,0,412,4,0,0,0,0,0,262144
74920585,11,0,385,131076,0,0,0,0,0,2147484168
74923978,3,0,0,131076,0,0,0,0,0,64
74926274,11,0,242,2,0,0,0,0,0,262144
74936480,11,0,371,97,0,2500,6,65536,32,4456448
74937659,3,0,4333,67108897,2000,5,2,8388608,1,270856
74941992,1,0,0,33,1800,1500,4,2,16,262144
74952447,11,0,0,33,0,1800,1,64,2,0
74968065,3,0,0,33,1500,1100,4,4,16,520
74974229,11,0,12,67108897,1900,5,2,524288,16,67371008
74976215,3,0,0,33,1800,1200,4,2048,8,16384
74983881,3,0,0,33,0,0,2,1024,1,786432
74983882,3,0,0,16401,0,0,1,1024,1,0
74997493,11,0,0,67108897,2800,135,4,8192,1,270592
75003700,9,0,457,33,1800,700,4,2,1,512
75014062,3,0,0,2,0,0,0,0,0,67109376
75025112,3,0,0,4,0,0,0,0,0,0
75041269,11,0,0,524290,0,0,0,0,0,67371008
75043725,3,0,0,33,1600,600,4,8,32,512
75046994,9,0,369,33,2400,2400,8,262144,2,264704
75047173,11,0,404,4,0,0,0,0,0,268697600
75059201,11,0,263,33,0,1500,6,32,8,8192
75064463,11,0,100,33,1900,1200,4,512,8,512
75078585,3,0,0,4,0,0,0,0,0,262144
75081613,11,0,62,33554465,1900,400,4,2048,1,262272
75083197,11,0,0,8388641,2700,1300,6,8388608,8,17039360
75105429,3,0,23,4,0,0,0,0,0,260
75109441,3,0,0,33,800,1400,3,524288,1,2048
75116619,11,0,4157,33,1700,700,4,1,16,8212
75119040,3,0,267,67108897,0,133,3,8,32,794624
75119041,3,0,267,16401,0,0,1,8,32,0
75130221,11,0,0,33,1600,800,4,16777216,2,2147491840
75132317,11,0,121,33,1800,600,4,32768,4,768
75141056,3,0,0,2,0,0,0,0,0,8
75147529,11,0,4373,67108897,1500,130,2,32,32,8204
75153328,3,0,0,2,0,0,0,0,0,4096
75157704,3,0,335,4,0,0,0,0,0,786432
75162696,3,0,0,33,1800,1500,4,4,16,1376256
75180828,3,0,7667828,33,2500,2000,7,64,2,270339
75190122,3,0,0,65538,0,0,0,0,0,3
75195825,11,0,15859911,16777233,1950,0,50528260,8192,16,1
75198893,3,0,0,33,-2,-2,1,32,16,0
75209824,3,0,82,33,800,1400,4,256,1,2064
75214390,11,0,0,33,2000,0,5,1,16,8192
75215744,11,0,358,8388641,2200,300,4,64,4,33027
75220074,3,0,273,33,1900,1400,4,8192,8,262144
75223115,11,0,35,131074,0,0,0,0,0,2181038592
75249652,3,0,0,4,0,0,0,0,0,4194306
75252099,3,0,0,33,1800,1500,4,1024,8,1310720
75253697,3,0,72,8388641,2500,1200,6,32768,1,3
75285069,3,0,0,33,2800,2900,9,4,16,1
75286621,11,0,244,97,2500,2100,9,32,16,2147483652
75286622,11,75286621,244,97,2500,2100,9,32,16,2147483652
75290703,11,0,377,33,1600,2800,10,32,32,262147
75292259,3,0,0,33,2500,2300,7,2048,1,32768
75294187,11,0,76,4,0,0,0,0,0,6
75304793,11,0,0,524290,0,0,0,0,0,4202500
75311421,3,0,0,33,1700,1900,4,8,32,512
75326861,3,0,0,8225,2800,2300,7,8,32,537133057
75347539,3,0,233,33554465,3500,3850,8,256,1,262144
75352507,11,0,427,67108897,2600,42,3,524288,2,262181
75356564,11,0,0,17,600,700,2,8192,8,0
75361204,3,0,209,4,0,0,0,0,0,270336
75363626,11,0,113,33,1700,1300,4,1,1,65568
75364199,3,0,0,4,0,0,0,0,0,0
75366958,3,0,282,4129,100,800,2,65536,1,262144
75367227,11,0,141,8388641,1800,1600,3,16,32,66579
75372290,3,0,0,33,1550,2500,6,1,32,2048
75375465,3,0,0,33,1300,1800,4,16384,32,16777216
75376965,11,0,0,17,1200,900,3,131072,2,0
75380687,11,0,0,97,2900,2500,8,8192,32,270340
75390004,3,0,0,17,1800,2000,6,65536,1,0
75392615,3,0,0,4,0,0,0,0,0,0
75402014,11,56840427,276762696,8388641,2500,2000,5,1,16,3221225984
75416738,11,0,4234,33,1300,1500,4,2048,1,17039360
75417459,3,0,0,2,0,0,0,0,0,262144
75421661,3,0,130,33,0,3000,8,1,1,8194
75425043,11,0,4289,33558561,500,0,1,1048576,16,262672
75425320,3,0,249,131074,0,0,0,0,0,289
75433814,11,0,277020744,8388641,3000,2000,8,32,32,71303170
75434695,11,0,12296,33,1000,2000,4,1,1,1552
75448086,11,0,308,2,0,0,0,0,0,544
75452921,11,0,274,67108897,1600,136,2,8,1,50331906
75457624,11,0,181,65538,0,0,0,0,0,262144
75487237,3,0,0,33,100,1800,4,1,1,-2147481600
75493362,2,0,0,131074,0,0,0,0,0,270336
75498415,11,0,51,33,2000,900,5,512,32,73728
75499502,3,0,0,17,1200,1000,4,16384,1,0
75500286,11,0,0,2,0,0,0,0,0,1044
75524092,3,0,0,262146,0,0,0,0,0,4988946
75524093,3,0,0,16401,2500,2500,7,8,32,0
75525309,3,0,0,4,0,0,0,0,0,16
75539614,3,0,0,262146,0,0,0,0,0,8192
75559356,3,0,0,17,1400,1200,4,32,32,0
75560629,3,0,0,262146,0,0,0,0,0,8192
75574498,3,0,0,8388641,500,2200,4,4,16,33882112
75582395,11,0,0,17,1500,1100,4,512,8,0
75620895,3,0,0,8388641,2500,2600,4,1,16,0
75622824,3,0,0,65538,0,0,0,0,0,786432
75622825,3,0,0,16401,2000,1200,5,2,8,0
75646173,1,0,0,17,800,900,3,16384,1,0
75646520,3,0,0,4,0,0,0,0,0,-2147483648
75652080,3,0,0,65538,0,0,0,0,0,1
75660578,11,0,308,33,800,2800,9,16,32,262144
75672051,11,0,544407704,16777249,1700,800,134742020,2,32,262144
75673220,3,0,0,33,300,100,2,1024,1,4
75675029,3,0,0,33,2000,0,5,8,32,4194308
75676192,11,0,263,8225,0,3000,9,32,16,17039360
75690317,11,0,17,4129,200,1000,1,32,1,2052
75702749,3,0,250,262146,0,0,0,0,0,4464640
75713017,3,0,0,33,2800,2000,8,32,4,0
75719089,3,0,4218,65538,0,0,0,0,0,67371008
75728539,11,0,0,4,0,0,0,0,0,1568
75730490,11,0,382,33,1800,1100,4,8,32,262400
75732622,3,0,0,33554465,3000,300,8,8,32,786432
75732623,3,0,0,16401,0,0,1,8,32,0
75733063,3,0,24595,33,1200,1000,4,32,8,270336
75745607,3,0,0,545,2800,2900,8,128,4,80
75748977,11,0,0,97,3000,2800,9,32,16,262147
75771170,11,0,397,161,0,0,9,4,16,16
75775867,3,0,38,33,1200,800,4,32,8,16777227
75779210,3,0,48,8225,2800,1200,8,4,16,33554442
75780818,3,0,0,97,-2,2100,7,32,1,270336
75782277,11,0,100,524290,0,0,0,0,0,8193
75797046,3,0,85,8388641,2400,1200,4,1,16,4194320
75830094,11,0,295501889,33,1600,1000,4,8192,4,266248
75833426,11,0,113,1048580,0,0,0,0,0,-2147483629
75840616,3,0,136,8388641,2400,1600,4,32768,16,33288
75850803,9,0,0,17,1200,1700,5,2,16,0
75874514,3,0,0,4129,0,0,4,8192,16,553910272
75878039,11,0,156,33,1500,1000,4,1,16,512
75884822,3,0,15,131076,0,0,0,0,0,512
75886890,3,0,48,4129,400,400,1,32,16,1032
75888208,11,0,305,33,500,0,1,4,32,262144
75889523,11,0,69,17,400,600,2,16384,1,0
75892194,11,0,7,33,500,2500,5,32,1,2147483648
75901113,11,0,0,161,1900,1200,4,8192,8,262176
75902998,3,0,76,4,0,0,0,0,0,4194306
75906310,3,0,273,97,3500,3000,10,32,16,268697604
75917088,3,0,0,33554465,2000,0,4,2,16,8388608
75922381,11,0,384,33,1200,1800,2,4096,4,2147745794
75923050,3,0,0,97,1200,500,6,32,1,262176
75926389,11,0,0,4,0,0,0,0,0,1280
75937826,3,0,21,33,2400,1100,6,32,4,83886080
75944053,11,0,171,33,500,500,3,32,1,262144
75946257,3,0,0,2097185,500,500,2,2,32,4
75952542,11,0,381,524290,0,0,0,0,0,0
75953262,11,0,0,17,1700,1600,4,1,1,0
75956913,1,0,8323156,131074,0,0,0,0,0,16777219
75967082,3,0,0,2,0,0,0,0,0,3
75987257,3,0,0,4,0,0,0,0,0,2048
75988594,11,0,154,8225,300,2300,5,32,1,1024
75991479,3,0,0,33,1200,800,3,32,32,262148
75991898,3,0,57,8225,2000,1100,5,8192,4,1072
76004142,3,0,0,4,0,0,0,0,0,4194304
76029419,11,0,4271,16777249,2800,2500,67371015,8,32,24576
76039636,11,0,0,33554465,2800,2600,8,2048,1,1310856
76045757,3,0,0,4,0,0,0,0,0,2147483656
76052811,3,0,0,33,2000,1400,5,8,32,64
76066541,3,0,0,33,1500,1500,4,8388608,1,0
76067258,3,0,72,8388641,2500,800,4,2048,32,16777216
76072561,1,0,4373,67108897,2000,5,2,32,16,263680
76075139,11,0,381,16777313,2500,2500,168427530,32,4,4456464
76075810,3,0,0,33,900,2000,4,1,1,2
76076738,3,0,0,262146,0,0,0,0,0,17047552
76078185,11,0,0,8388641,2100,1500,4,33554432,32,16781312
76080032,11,0,4222,33,1900,0,4,16384,16,2147491840
76103404,11,0,147,33,300,200,2,4,16,512
76103675,3,0,0,2,0,0,0,0,0,4194304
76133574,11,0,394,4129,0,1000,2,131072,2,537133060
76136345,11,0,0,524290,0,0,0,0,0,262656
76137276,3,0,0,4,0,0,0,0,0,1024
76137614,3,0,0,33,2000,2300,5,2,16,67108880
76145142,11,0,283,67108897,2500,196,3,32,32,2164261928
76145933,11,0,384,33,1100,1000,2,4096,32,262656
76184692,3,0,0,17,1200,1000,4,32768,1,0
76202610,3,0,0,33,100,100,1,8,32,2097152
76203291,3,0,0,33,1700,1000,4,131072,16,3
76209339,11,0,312,131076,0,0,0,0,0,262176
76211194,11,0,0,17,800,400,2,8,32,0
76214441,3,0,0,33,800,400,2,1048576,8,-2147483648
76218313,3,0,214,4129,400,300,1,8192,32,262144
76218643,3,0,327,33,200,100,1,8,32,25165824
76224717,3,0,0,131074,0,0,0,0,0,1299
76232340,11,0,430,17,2750,2500,8,32768,1,0
76232522,3,0,0,67108897,1500,10,2,16777216,16,2147745792
76263644,11,0,0,97,3000,3000,10,1,32,4521990
76290637,11,0,4227,8388641,1500,3100,8,32,32,263680
76297408,3,0,0,131076,0,0,0,0,0,4
76302448,11,0,0,2,0,0,0,0,0,263168
76305638,3,0,0,33554465,1700,1000,4,256,1,2367488
76321376,3,0,0,33,1000,1900,3,256,1,4194304
76348260,3,0,12354,33,600,0,2,4,32,262152
76352503,11,0,0,33,2000,0,6,16,32,0
76353872,3,0,0,33,100,1700,3,16777216,8,272384
76359406,11,0,234,8225,2500,1500,5,32,2,264192
76372778,11,0,58,8388641,2100,1600,4,64,2,32
76375976,11,0,0,524290,0,0,0,0,0,65536
76382116,11,0,308,33,1500,2500,9,32,1,262144
76384284,3,0,4121,4,0,0,0,0,0,262400
76403456,3,0,0,4,0,0,0,0,0,8
76407432,3,0,409,1048580,0,0,0,0,0,2147483651
76416959,3,0,311,33,2500,1800,7,32768,8,33816578
76419637,3,0,4211,8388641,2400,2000,4,1024,1,4194368
76436988,3,0,0,33,2200,800,6,1,1,4456448
76442347,3,0,90,33,400,200,1,64,2,262144
76442616,11,0,8,2,0,0,0,0,0,262144
76446915,3,0,0,17,1350,1000,4,32,32,0
76459806,3,0,50,33,1900,1400,4,128,4,1552
76471944,11,0,2818202,8225,2000,2800,8,32,1,262145
76473843,11,0,0,524290,0,0,0,0,0,270336
76500786,3,0,0,65538,0,0,0,0,0,8192
76512652,1,0,0,17,1100,1200,4,524288,2,0
76515293,3,0,0,131076,0,0,0,0,0,0
76520646,3,0,0,2081,1500,1200,4,8,32,2048
76524506,11,0,291,12321,800,1600,5,1024,16,537657345
76524507,3,71645243,0,16401,800,800,2,1024,32,0
76532077,3,0,0,131076,0,0,0,0,0,2
76539047,3,0,0,131074,0,0,0,0,0,4194304
76543119,3,0,4227,33,1200,2000,4,32,32,262146
76547525,11,0,0,8225,2400,2000,6,8192,4,2
76552147,3,0,0,4,0,0,0,0,0,4
76573247,3,0,12,33,800,500,2,524288,1,131072
76587747,11,0,294,1048580,0,0,0,0,0,3221225472
76589546,3,0,0,33,0,0,1,8192,32,786432
76589547,3,0,0,16401,0,0,1,8192,32,0
76589815,3,0,4228,8388641,0,1300,3,1,4,0
76593718,11,0,0,2097185,700,800,3,256,1,520
76614003,3,0,0,4129,1000,1300,2,8,32,0
76614340,11,0,4167,97,2500,1300,6,128,1,24584
76615300,11,0,191,33,1850,1500,5,2,4,262656
76634149,3,0,375,17,1800,1500,5,262144,2,0
76641981,3,0,0,4,0,0,0,0,0,4096
76647978,11,0,70,2,0,0,0,0,0,268705804
76650663,3,0,1,33,1600,1200,4,32,32,2149580800
76660409,3,0,242,4,0,0,0,0,0,1040
76672730,3,0,6,131074,0,0,0,0,0,8512
76683171,3,0,62,33,100,100,1,524288,16,1310720
76685519,11,0,259,67108897,1000,10,2,2,32,262160
76704943,1,0,0,17,900,300,2,8192,8,0
76714458,3,0,0,65538,0,0,0,0,0,4194304
76721030,3,0,0,131076,0,0,0,0,0,0
76722334,11,0,0,33,0,0,2,8,32,1879048448
76725398,2,0,451,65538,0,0,0,0,0,262147
76728962,3,0,0,33,2800,2200,8,32,32,134480386
76751255,11,0,200,65538,0,0,0,0,0,288
76754619,3,0,0,65538,0,0,0,0,0,8192
76763417,3,0,147,33,800,1800,4,1,1,2
76766706,3,0,0,2,0,0,0,0,0,1040
76774528,11,0,36,8225,2800,2000,8,8192,1,262147
76775123,3,0,0,33,1100,900,3,32,1,0
76782778,11,0,307,33,2600,1600,7,8192,1,17039376
76792184,11,0,207,130,0,0,0,0,0,262144
76794549,11,0,0,16777249,2500,2000,16842759,2,32,262660
76798740,11,0,262,65538,0,0,0,0,0,262144
76806714,3,0,0,130,0,0,0,0,0,262144
76812113,11,0,100,17,1300,1400,4,512,8,0
76815942,11,0,247,97,1000,0,1,512,8,4202496
76821171,11,0,419,67108897,2500,1,1,4,32,32770
76823930,3,0,0,131076,0,0,0,0,0,0
76830505,11,0,295,33,1900,2100,5,32,1,262144
76833149,11,0,326,8388641,1000,1000,2,16384,1,1094713344
76840111,11,0,0,4,0,0,0,0,0,262144
76848240,3,0,0,4,0,0,0,0,0,0
76862289,11,0,0,545,2600,3100,7,8192,4,272
76865611,3,0,38,4129,200,200,1,32,16,4194304
76869711,11,0,321,524290,0,0,0,0,0,512
76871889,11,0,262,524290,0,0,0,0,0,33284
76891401,3,0,0,8225,2300,1800,5,262144,2,8192
76895648,3,0,0,131074,0,0,0,0,0,134218050
76902476,3,0,4123,33,500,2000,3,32,8,16777216
76908448,11,0,4167,17,2450,1950,7,256,1,0
76909279,3,0,0,33,1700,1000,4,32768,1,1064960
76913983,11,0,51,8225,2300,1000,6,512,32,24576
76922029,3,0,0,33,1400,1500,4,1,32,200
76925842,3,0,266,33,1900,1400,5,4,32,2105600
76930964,3,0,43,33,2000,3000,8,1,32,264192
76937326,3,0,16,8225,1900,2600,6,1048576,8,570687488
76948970,2,0,451,33,2000,2000,8,524288,32,1104
76972801,3,0,84,4,0,0,0,0,0,16777216
76978105,11,0,24584,33,2100,800,6,8,8,268699136
76981308,11,0,326,131074,0,0,0,0,0,9728
76986005,3,0,147,33,300,800,3,32,16,0
76990617,11,0,155,33,1200,1000,3,4,16,270336
77007920,3,0,0,262146,0,0,0,0,0,8192
77013169,3,0,154,33,1000,1800,3,32,1,10240
77027445,3,0,0,262146,0,0,0,0,0,8192
77036039,3,0,0,33,1800,300,4,1,1,1057
77044671,11,0,0,33,1200,1400,4,16,1,1310720
77058170,11,0,0,67108897,1000,10,2,16777216,32,8192
77060848,3,0,41026,4129,1400,1600,5,2,32,512
77066768,11,0,0,131074,0,0,0,0,0,320
77075360,11,0,67,8225,1800,1000,5,1,8,270336
77084837,3,0,0,545,700,500,3,16384,1,131088
77087109,3,0,87,4129,1200,600,3,8,1,16777216
77092311,11,0,289,8225,2000,1800,5,16,1,262278
77098449,3,0,123,131074,0,0,0,0,0,4194304
77102944,3,0,331,67108897,1500,128,1,32,2,4194310
77103950,11,0,0,524290,0,0,0,0,0,8707
77116346,11,0,216,131074,0,0,0,0,0,528
77121851,3,0,0,33,2300,1000,6,32768,4,1310728
77124096,11,0,0,2,0,0,0,0,0,268698112
77133792,3,0,0,4,0,0,0,0,0,262160
77135531,3,0,0,33,1700,1300,4,8192,1,1318912
77150143,11,0,241,33,1600,0,4,32768,1,1074807040
77152542,11,0,51,33,800,800,2,512,32,262144
77153811,3,0,109,33,1700,1000,4,8,32,2147483648
77189532,11,0,258,33,1700,300,4,16777216,32,0
77202120,11,0,4119,4129,700,0,2,32,32,537133056
77205367,3,0,4168,8388641,1000,1000,3,8,32,16785412
77207191,11,0,0,33,1400,1800,5,8,32,512
77229910,3,0,38,1048580,0,0,0,0,0,-2147483135
77235086,11,0,8339,161,1800,1500,6,4,16,4194816
77252217,3,0,0,33,2400,0,4,2048,1,256
77297908,11,0,0,524290,0,0,0,0,0,513
77307161,11,0,251,67108897,100,2,1,4,16,4194560
77312273,11,0,207,33554465,1600,0,4,32,32,262148
77313225,11,0,433,12321,2000,1500,6,2,16,16785920
77330185,3,0,4109,33,1400,400,4,16384,1,8704
77334267,11,0,88,8388641,2600,1900,5,32,8,3
77336644,11,0,272961615,33554465,3500,2500,10,8192,32,262146
77360173,11,0,5701655,4129,100,100,1,8,32,263168
77363314,3,0,0,33,2500,1000,6,8192,16,512
77372241,3,0,44,33,1700,200,4,8192,4,4194304
77379481,3,0,0,33,1000,1000,3,1,16,256
77384395,3,0,0,16777249,500,500,16842753,8,32,0
77387463,3,0,227,33554465,0,0,3,4,4,4465152
77392987,11,0,39,33,600,600,1,128,4,262144
77402960,3,0,330,2,0,0,0,0,0,1074003972
77406972,3,0,110,33,1850,1500,5,1,16,516
77411244,11,0,0,1057,1500,1800,4,32,16,50594304
77414722,3,0,0,1048580,0,0,0,0,0,2147483657
77421977,11,0,310,131076,0,0,0,0,0,73984
77428945,11,0,0,33,1600,500,3,524288,1,2048
77432167,3,0,0,131076,0,0,0,0,0,8658944
77449773,3,0,280,65538,0,0,0,0,0,3
77454922,3,0,0,130,0,0,0,0,0,262144
77456781,3,0,0,17,1200,1400,4,64,2,0
77462146,3,0,4315,4,0,300,4,1,32,270336
77491079,3,0,0,2097185,1400,700,4,524288,2,16
77498348,3,0,4303,33554465,3000,2500,8,1,32,2359300
77505534,11,0,0,4,0,0,0,0,0,2056
77506119,3,0,0,8225,2200,1800,5,16384,16,73728
77511331,3,0,0,16777761,2400,1000,151584773,1,8,8
77515704,11,0,307,131076,0,0,0,0,0,528
77522571,3,0,173,16777249,0,0,67371016,8,32,262144
77527210,3,0,0,33554465,2000,1800,6,4,16,2367488
77538567,11,0,0,1048580,0,0,0,0,0,2147483905
77539547,3,0,311,33,1600,1600,4,32768,2,2147484168
77542832,3,0,10,17,1950,650,4,256,32,0
77543769,11,0,418,1048580,0,0,0,0,0,0
77558536,11,0,56,4129,1700,1000,4,1,16,8328
77561728,3,0,0,4,0,0,0,0,0,256
77565204,11,0,70,131074,0,0,0,0,0,268697610
77568553,1,0,0,17,900,700,3,2048,1,0
77571454,11,0,4718738,8388641,3100,1900,4,1048576,16,2164260864
77573354,11,0,427,131076,1600,0,4,1024,32,262180
77581312,1,0,0,17,500,700,2,1,32,0
77584012,3,0,0,524290,0,0,0,0,0,4
77585513,3,0,188,33,2400,1500,6,32,32,2147483648
77585514,3,77585513,188,33,2400,1500,6,32,32,2147483648
77590412,3,0,131,33,1200,1800,4,1,1,327688
77600660,3,0,0,33,2400,1000,6,1048576,16,8388608
77603950,1,0,0,17,700,600,2,2,32,0
77608643,3,0,49160,33,800,800,3,1,32,262144
77610503,11,0,365,1048580,0,0,0,0,0,0
77610772,11,0,253,67108897,1800,40,2,2,2,262152
77622396,3,0,0,4,0,0,0,0,0,8192
77625948,11,0,16531,33,800,800,4,32,32,17965056
77631175,3,0,0,8388641,2400,1200,4,1,1,20979712
77637979,11,0,0,67108865,1200,5,2,16777216,16,0
77642288,11,0,4121,33,400,300,4,524288,8,262144
77656797,11,0,20602,8225,3000,200,9,1,4,8707
77672444,11,0,0,33,2100,1200,6,32,32,532480
77672445,1,82556059,0,16401,200,200,1,32,1,0
77679716,3,0,4250,33,0,500,1,32,1,16777216
77683371,11,0,0,33,500,500,1,2,32,768
77693536,3,0,225,97,0,0,1,1048576,4,268443648
77700347,3,0,0,33,0,800,2,8,32,16777216
77710579,3,0,19,33,0,0,1,32,32,17039872
77714963,11,0,289,33,2000,0,5,16,32,262144
77723643,11,0,157,2097185,1900,0,4,2,32,17
77751766,11,0,445,131076,0,0,0,0,0,0
77754169,3,0,0,33,2400,2800,8,2048,1,262154
77754944,3,0,0,4,0,0,0,0,0,2
77754945,3,77754944,0,4,0,0,0,0,0,2
77765207,11,0,435,65538,0,0,0,0,0,512
77778835,11,0,0,131076,0,0,0,0,0,262144
77783947,11,0,158,131076,0,0,0,0,0,537133056
77797992,11,0,4455,33,2700,2100,7,16384,1,51380224
77799846,3,0,0,8388641,3000,2500,8,32,1,270336
77826734,11,0,242,4,0,0,0,0,0,262144
77827521,3,0,0,17,1300,900,4,8,32,0
77832858,11,0,190,33,3000,1000,10,128,4,4194372
77840540,3,0,0,65538,0,0,0,0,0,262436
77841719,3,0,10,33,2450,2050,6,32,32,4096
77847678,3,0,32,4,0,0,0,0,0,262144
77848740,11,0,113,33,1400,1400,4,4,1,262176
77855162,11,0,0,8225,2800,1600,8,32,1,262146
77859858,3,0,0,131076,0,0,0,0,0,4194560
77864539,3,0,19,4,0,0,0,0,0,1042
77876207,3,0,0,2,0,0,0,0,0,131072
77891946,11,0,370,4,0,0,0,0,0,262144
77894049,1,0,405,8388641,2000,2500,4,128,32,8195
77895328,3,0,6,33,1000,1800,4,8,32,262656
77901552,11,0,105,33,2100,1400,6,8192,16,1376256
77910045,3,0,0,131076,0,0,0,0,0,4194304
77913594,11,0,370,65538,0,0,0,0,0,0
77936940,3,0,0,33,1300,1200,4,16,32,262144
77946022,11,0,300,524290,0,0,0,0,0,514
77967790,3,0,282,67108897,3000,7,3,65536,1,65538
77972406,3,0,0,4,0,0,0,0,0,67108864
77994337,11,0,0,16781329,800,600,33685507,8,32,134217728
77998771,1,0,0,17,1850,1600,5,512,8,0
78004197,3,0,6,33,2300,1400,5,8,32,262147
78009994,3,0,0,33,1500,1800,4,8192,4,68419584
78010363,11,0,0,33,1100,1200,4,2,32,512
78033100,11,0,105,33,1800,400,4,8192,16,1310720
78053598,3,0,0,2,0,0,0,0,0,0
78060096,11,0,0,17,2400,1000,5,131072,2,0
78063197,3,0,4587792,65538,0,0,0,0,0,268435456
